level_config,time_window,outlier_method,q_exponent,r2,beta,p_value,n_obs,std_err
ALL,45,IQR (1.5x),0.7,0.3533009072618152,1.2807459258182026e-06,1.494143846667581e-53,547,7.422385066074874e-08
L20,10,MAD (3),0.3,0.35305126912597345,0.00016049883360109475,1.3846446488622805e-212,2226,4.607024621239002e-06
L5,60,Raw,1.0,0.3530386996240953,4.066570667797533e-07,3.067447722714281e-45,460,2.572311615809484e-08
L2,30,MAD (3),0.7,0.35285659441007045,3.977487950725736e-05,2.3435939465430814e-79,820,1.8833601058482252e-06
L20,45,Pctl (5%-95%),1.0,0.35267947159817165,1.2560374977567705e-07,5.241270547658137e-54,553,7.249305545118882e-09
L2,90,Z-Score (3),1.0,0.3520839378253243,1.1118132061680337e-06,1.7182983396299195e-30,306,8.650302666062294e-08
ALL,45,Pctl (5%-95%),0.7,0.35191741487758277,1.2241486704429478e-06,7.255614610381893e-54,553,7.077064637319761e-08
L50pct,45,Abs (100k),0.7,0.3518830662244908,2.9051520807005792e-06,2.7207784381601234e-46,473,1.8167113061597248e-07
L5,5,Z-Score (3),1.0,0.3517420781944121,5.583250799467168e-07,0.0,5341,1.0373347580240552e-08
L2,1,Pctl (1%-99%),0.3,0.35139489891167847,0.001566773215441808,0.0,22154,1.4301846772619637e-05
L50pct,5,Pctl (5%-95%),0.5,0.3513725239910803,1.7440088789024065e-05,0.0,4887,3.3902379360355255e-07
ALL,15,MAD (3),0.7,0.3511758385890414,1.158745487351908e-06,3.5421465524353046e-159,1673,3.85301787535449e-08
L2,30,Pctl (1%-99%),1.0,0.35093498607663204,1.5004719787362566e-06,2.3392768766996133e-86,900,6.809582530277268e-08
L10,15,MAD (3),0.7,0.35090300059382035,6.810568864361908e-06,1.3604763741472855e-148,1562,2.3452133042108363e-07
L2,10,Winsorized,1.0,0.3508572075973939,1.5533249203408628e-06,7.026687827359756e-260,2747,4.032701286475339e-08
L2,1,Winsorized,0.5,0.3502213829329338,0.0002468156770945499,0.0,22608,2.2360023636259523e-06
L5,1,Winsorized,0.7,0.34982135640158385,1.0557800382624305e-05,0.0,22608,9.573148046610502e-08
L50pct,1,Abs (100k),0.7,0.34954880701408303,1.4960526575647116e-06,0.0,22468,1.3615620805714044e-08
L5,5,Pctl (1%-99%),1.0,0.34932170955640773,5.75059754378025e-07,0.0,5321,1.076138946915934e-08
L2,30,IQR (1.5x),0.7,0.3493197745982703,4.144121242764364e-05,9.132030025885288e-76,792,2.012292580133995e-06
L5,5,Pctl (5%-95%),0.5,0.3491878904723077,0.00010758316818499691,0.0,4887,2.101407466087007e-06
L10,1,Pctl (1%-99%),0.3,0.34917229699872665,0.00023433386858326999,0.0,22154,2.1495211187206278e-06
ALL,10,IQR (1.5x),0.3,0.3489365347374832,6.80511893880847e-05,9.110998724832058e-223,2368,1.9110268580490684e-06
L2,30,Winsorized,1.0,0.3485128991824938,1.373687114784835e-06,1.7028836568897699e-87,920,6.198833425406403e-08
L3,10,Pctl (1%-99%),1.0,0.34847826763278983,1.0130079503836946e-06,1.7503719908012061e-252,2691,2.6711240435218105e-08
L5,15,Pctl (5%-95%),1.0,0.347617307322646,7.261242299767324e-07,3.797302840505263e-155,1651,2.449633547442202e-08
L20,5,Pctl (5%-95%),0.5,0.34753670827996463,2.1346940476128777e-05,0.0,4887,4.184861166891297e-07
L2,20,Abs (200k),1.0,0.34721954512192715,1.6208328233200702e-06,1.0177757643050832e-121,1293,6.185240504297164e-08
L2,90,Pctl (1%-99%),1.0,0.34704826642359304,1.2281415056372704e-06,1.642835177643911e-29,301,9.742230811439961e-08
ALL,20,IQR (1.5x),0.5,0.34682002103642,8.985723481147525e-06,7.41210199464561e-114,1210,3.548002644113134e-07
L3,30,Z-Score (3),1.0,0.3466312559901847,9.24093810061258e-07,2.9862151143799743e-85,902,4.2290237433619376e-08
L3,30,MAD (3),0.7,0.34638702787641207,2.390128461715005e-05,2.118436650450144e-77,818,1.149358960329732e-06
ALL,1,Winsorized,0.5,0.34632113681791954,6.680063993582444e-06,0.0,22608,6.10395724864532e-08
L2,60,MAD (3),1.0,0.34630064324477716,1.6796538448586335e-06,4.024945326713903e-40,416,1.1341800334979516e-07
L2,15,Pctl (5%-95%),0.7,0.34607124509853204,4.0254578001287726e-05,2.679347196051973e-154,1651,1.3626596936502692e-06
L50pct,15,IQR (1.5x),1.0,0.346064686561364,1.2812614245135578e-07,5.406398095449098e-141,1507,4.540025097847876e-09
L5,45,Raw,1.0,0.3454396537048406,3.444037318282172e-07,2.118845082443681e-58,615,1.914812978951021e-08
L10,10,Pctl (5%-95%),1.0,0.34543710558773194,3.2859467405713075e-07,1.6908318635130646e-229,2471,9.103138980491103e-09
L20,15,MAD (3),1.0,0.3452338226482294,1.553775879459064e-07,2.356890655908788e-144,1548,5.442144645547439e-09
ALL,60,Pctl (5%-95%),1.0,0.34517784113580663,4.478837422369376e-08,8.803436955496302e-40,414,3.0391834794096197e-09
ALL,5,Raw,1.0,0.3450488422453457,2.9570015690053182e-08,0.0,5431,5.529117304836088e-10
L5,15,MAD (3),0.7,0.3450217786766754,1.4620472894827058e-05,4.6262247167834195e-144,1546,5.126582454765144e-07
L10,15,Pctl (5%-95%),1.0,0.34498022341840506,3.0744315385142514e-07,1.0607961023339614e-153,1651,1.0432409009225554e-08
L2,10,Pctl (5%-95%),0.7,0.3449243782678657,4.377093043068754e-05,4.448568612358534e-229,2471,1.2139729428466165e-06
L3,5,Winsorized,1.0,0.3441594823450941,1.0185098771824234e-06,0.0,5431,1.908203008156929e-08
ALL,1,Raw,0.7,0.3437096772043054,7.148568836888875e-07,0.0,22608,6.569909121381146e-09
ALL,30,IQR (1.5x),0.7,0.3436873221576469,1.2668122276808348e-06,9.444640454563275e-76,808,6.166210782977712e-08
ALL,10,Pctl (5%-95%),0.5,0.34328484146592414,9.052292276073778e-06,9.75954774857145e-228,2471,2.519760305109072e-07
L5,20,MAD (3),1.0,0.3431998270573709,7.280102912738998e-07,1.4574884593997815e-108,1168,2.9493841530692014e-08
L2,60,Pctl (5%-95%),1.0,0.3418029328407728,1.6147187476246136e-06,2.5507449298872122e-39,414,1.1039219241380517e-07
L5,45,MAD (3),1.0,0.34155952947432183,6.904839969880217e-07,1.3530250458114246e-50,538,4.140914636292406e-08
ALL,15,Pctl (5%-95%),0.7,0.3414625977707216,1.1824610311200624e-06,8.823976234403565e-152,1651,4.043851160341926e-08
L3,1,Z-Score (3),0.3,0.3413776538361113,0.0009551746106120174,0.0,21980,8.949306281363802e-06
L3,60,MAD (3),1.0,0.3404733151048603,1.0152159595422553e-06,1.3599861296248545e-39,419,6.919346117034568e-08
L5,1,Z-Score (3),0.3,0.3404324833696279,0.0005309937031935224,0.0,22000,4.983241160711962e-06
L2,30,Pctl (5%-95%),0.7,0.34023441678592187,3.906912114654167e-05,1.2143572697447286e-76,828,1.892994382340648e-06
L3,45,Raw,1.0,0.33954002502662434,5.827642213548062e-07,3.3433177695187566e-57,615,3.2827696300840755e-08
L50pct,5,Pctl (5%-95%),0.7,0.33941535166322573,2.3462739383334235e-06,0.0,4887,4.683223994675112e-08
L10,1,Z-Score (3),0.3,0.3391246188989682,0.00023379994550665038,0.0,22067,2.1972150610465985e-06
L10,60,IQR (1.5x),1.0,0.33902674673019567,2.9154361029069265e-07,3.186883675140946e-37,395,2.053440929153212e-08
L3,60,Pctl (5%-95%),0.7,0.3384425136523501,2.1197255052696787e-05,7.317819146946681e-39,414,1.4600655555480357e-06
L5,90,Raw,1.0,0.33816168901827803,3.519108446003191e-07,2.3777341981752388e-29,309,2.8098116715315266e-08
L20,1,Winsorized,1.0,0.33791631872468125,7.646525492500213e-08,0.0,22608,7.118756505728913e-10
L2,15,MAD (3),0.7,0.3365880369180933,4.3521159559744444e-05,1.035134190331633e-142,1579,1.5386042319885332e-06
L2,15,Z-Score (3),1.0,0.33591068394274487,1.4599043682219988e-06,1.4403649835659184e-162,1806,4.83289633297064e-08
L2,10,Z-Score (3),1.0,0.3356600381797226,1.5054416216028962e-06,8.68720242469367e-243,2710,4.069911426433986e-08
L50pct,1,Winsorized,1.0,0.3353282415071004,6.13287622514366e-08,0.0,22608,5.742762893147569e-10
L5,20,IQR (1.5x),1.0,0.3349168864949329,7.252961015646341e-07,5.780128079115831e-104,1152,3.0139487347555944e-08
L5,20,Raw,1.0,0.3347852725863924,3.506180779394946e-07,8.803481181412757e-124,1376,1.3333332015404347e-08
L5,45,Pctl (5%-95%),1.0,0.3347315188378129,6.30681909480328e-07,1.0067716776598747e-50,553,3.7877799809748134e-08
L20,5,Pctl (5%-95%),0.7,0.3344885893727221,2.900341264431345e-06,0.0,4887,5.8533422317997855e-08
L50pct,10,MAD (3),0.5,0.3343081876113289,1.8855710249849654e-05,3.9069267902405997e-199,2230,5.637004789142704e-07
L5,10,Pctl (5%-95%),1.0,0.33420097757207523,7.51818969733837e-07,2.293004029177222e-220,2471,2.1356026603706273e-08
L2,15,IQR (1.5x),0.5,0.33411491608333427,0.00029131446052939065,6.327538498968342e-137,1528,1.0527772398860869e-05
L50pct,10,IQR (1.5x),0.3,0.33404123146447434,0.00013302858663806667,4.7256961117414615e-195,2186,4.019224755540105e-06
L10,20,MAD (3),1.0,0.3337406009522479,3.136883623943487e-07,4.6713132870283885e-107,1192,1.2848193801531195e-08
L2,15,Pctl (1%-99%),1.0,0.33315928564821745,1.5238200224395984e-06,3.740080797890122e-160,1797,5.088462077446525e-08
ALL,10,Pctl (1%-99%),1.0,0.3324982546675213,3.448727001939655e-08,2.5243265497598942e-238,2691,9.423124607327617e-10
L20,1,Raw,1.0,0.33241450021165286,6.010370301098734e-08,0.0,22608,5.665038110612124e-10
L20,10,IQR (1.5x),0.3,0.3322641725136598,0.00015682718360310354,2.8271276248204445e-190,2146,4.801418206319115e-06
ALL,5,Winsorized,1.0,0.33201050743768806,3.259132994250332e-08,0.0,5431,6.274094611288048e-10
L10,5,Raw,1.0,0.3318901810963356,1.501409340968956e-07,0.0,5431,2.8911186671490376e-09
L20,1,Pctl (1%-99%),0.3,0.3318607753138094,0.00010613367264144934,0.0,22154,1.0118176340562159e-06
L3,5,Pctl (5%-95%),0.7,0.331503269977045,2.78405201518432e-05,0.0,4887,5.65653913692332e-07
L10,1,Pctl (1%-99%),0.5,0.33148897268650784,3.319713340929043e-05,0.0,22154,3.167479824278703e-07
ALL,20,Abs (200k),0.7,0.3312230866322129,1.0811736477924564e-06,3.817603074547934e-109,1227,4.389426120607734e-08
ALL,90,IQR (1.5x),1.0,0.33096227423663876,4.3733098071623084e-08,8.285794969059068e-26,277,3.749556954584522e-09
ALL,15,IQR (1.5x),0.7,0.3308165033675539,1.1872340297527069e-06,1.2380121283812676e-144,1635,4.178517942897886e-08
L10,5,Pctl (5%-95%),0.7,0.33027944148797267,6.556629434341151e-06,0.0,4887,1.3358398643738882e-07
L2,1,Z-Score (3),0.3,0.32997410142045147,0.0015484481371263398,0.0,21992,1.487955409833731e-05
ALL,10,Z-Score (3),1.0,0.32994598534579506,3.429199163122155e-08,4.287460682863584e-236,2691,9.423902637265765e-10
L3,1,Winsorized,0.7,0.329856557579809,1.958685055468489e-05,0.0,22608,1.8568382467585165e-07
L5,60,Pctl (5%-95%),1.0,0.32936915595425936,5.439174436875957e-07,1.2271056824874272e-37,414,3.823707629051699e-08
L5,30,IQR (1.5x),0.7,0.32892602413593897,1.4884786159387454e-05,5.035934423285598e-70,787,7.588288818732107e-07
ALL,10,MAD (3),0.5,0.32891823172430634,9.128943820335002e-06,1.1723196281136413e-212,2431,2.6457604718469597e-07
L10,30,MAD (3),1.0,0.32831251332914085,3.245043979766502e-07,2.1782508482438736e-70,793,1.650335555132382e-08
L3,60,Pctl (5%-95%),1.0,0.3279272506340273,1.0322065030946856e-06,1.9141240251730195e-37,414,7.28010045669285e-08
L5,5,Pctl (5%-95%),0.7,0.3279130307622841,1.5402913640580603e-05,0.0,4887,3.1550336561429843e-07
L5,1,Pctl (1%-99%),0.5,0.32688465441851466,7.658448346634612e-05,0.0,22154,7.383831805470318e-07
L50pct,1,Pctl (1%-99%),0.3,0.32632408074624425,8.551309590362271e-05,0.0,22154,8.255190671125873e-07
L3,1,Pctl (1%-99%),0.5,0.32570345652536287,0.00014428837398923494,0.0,22154,1.3948873986121473e-06
L3,45,IQR (1.5x),1.0,0.32551127761820464,1.1380450123779367e-06,8.798988656015299e-48,538,7.07589486364601e-08
L10,1,Winsorized,1.0,0.32474361780122046,1.790507923434495e-07,0.0,22608,1.7172298223910682e-09
L20,1,Pctl (1%-99%),0.5,0.3239149036470073,1.4684046836700337e-05,0.0,22154,1.4253597982840678e-07
L20,1,Z-Score (3),0.3,0.3233941394640729,0.00010621868468129966,0.0,22073,1.034169484335879e-06
L3,20,Pctl (5%-95%),1.0,0.32201088839885744,1.0733460890746394e-06,1.9806725430713521e-106,1238,4.430029557704992e-08
L2,45,Pctl (5%-95%),1.0,0.32172827697910583,1.7582220086803224e-06,2.1257146153611112e-48,553,1.087564822992048e-07
L20,15,IQR (1.5x),1.0,0.32162419033058703,1.560238125801084e-07,4.5274280164103044e-129,1508,5.839010062026526e-09
L2,90,Pctl (5%-95%),1.0,0.32133745302379607,1.5592279288872875e-06,5.991784401101455e-25,277,1.36643672604309e-07
L5,60,MAD (3),1.0,0.3211426107276988,5.622810206243542e-07,4.930425224591401e-36,408,4.05724016023566e-08
L3,1,Abs (100k),0.7,0.32082761081426053,1.5358034311017387e-05,0.0,22608,1.4862022493828908e-07
L3,1,Raw,0.7,0.32082761081426053,1.5358034311017387e-05,0.0,22608,1.4862022493828908e-07
L3,1,Abs (200k),0.7,0.32082761081426053,1.5358034311017387e-05,0.0,22608,1.4862022493828908e-07
L3,60,Raw,1.0,0.3206629691872948,6.574637261748768e-07,2.310996213852031e-40,460,4.471541825026774e-08
L3,20,Raw,1.0,0.3206020036289861,5.990692598991047e-07,1.772499365411453e-117,1376,2.3526790411382884e-08
L3,15,IQR (1.5x),0.5,0.3205127713290061,0.00018478958385794244,4.8710795464771475e-129,1514,6.919418069598452e-06
L3,90,Pctl (1%-99%),1.0,0.3200722558450554,7.79310177713428e-07,7.265863563367362e-27,301,6.56874072202039e-08
L3,45,Pctl (5%-95%),1.0,0.3199914247557954,1.1056431634191899e-06,4.3118046721662134e-48,553,6.866370127461192e-08
L50pct,1,Raw,1.0,0.3197979377920235,4.6238971990928084e-08,0.0,22608,4.4851549477125603e-10
L3,15,MAD (3),0.7,0.3195216566994415,2.7014344577358792e-05,6.568768764023237e-132,1554,1.000703873939618e-06
L2,10,IQR (1.5x),0.5,0.3194521824510373,0.0003006436853342778,9.319021854014478e-183,2162,9.441730584870909e-06
L5,15,Raw,1.0,0.3194158562421928,3.5484186886262674e-07,2.25846150739961e-155,1835,1.2098075852156867e-08
L3,90,Z-Score (3),1.0,0.31927015079214566,7.098803211171816e-07,3.99463905470927e-27,305,5.9548669343113886e-08
L5,60,IQR (1.5x),1.0,0.31885753277196593,6.118756996212557e-07,1.7760978258238418e-34,393,4.522675885214677e-08
L10,20,IQR (1.5x),1.0,0.3181795066200046,3.45022342187149e-07,6.503902209223846e-97,1142,1.4958695324833423e-08
L3,30,IQR (1.5x),0.7,0.31815349517779756,2.3312922092466398e-05,1.8024459013639055e-68,801,1.2073919686115868e-06
ALL,20,IQR (1.5x),0.7,0.3176922805513968,1.0710828349208824e-06,1.000883372869064e-102,1214,4.508774972781479e-08
L50pct,1,Pctl (1%-99%),0.5,0.31760935498444026,1.1884905089641758e-05,0.0,22154,1.1704668977363607e-07
L3,60,IQR (1.5x),1.0,0.3171893851464214,9.978817166021921e-07,2.86802757465459e-35,405,7.29318704470093e-08
L2,90,Abs (200k),1.0,0.3169895822135074,1.752139817828974e-06,2.6768402411209975e-20,226,1.7184461175779658e-07
L2,10,MAD (3),0.5,0.3164356649773919,0.00029486079958515864,1.517082738402433e-187,2245,9.150596105834545e-06
L3,30,Pctl (5%-95%),1.0,0.31589329009270195,1.186825816189575e-06,3.967984011523613e-70,828,6.076992291944883e-08
L50pct,1,Z-Score (3),0.3,0.3154119678069056,8.469964071099227e-05,0.0,22077,8.39859771242765e-07
L2,60,Abs (200k),1.0,0.3152736245695416,1.593903741816369e-06,4.9094286421088735e-33,381,1.2065829771938247e-07
L5,15,MAD (3),1.0,0.3150356298376671,8.170060085604139e-07,1.4137785392713692e-125,1504,3.108453948318434e-08
L20,5,Pctl (5%-95%),1.0,0.3147945077853732,1.3279927269740752e-07,0.0,4887,2.803239840627077e-09
L2,20,Pctl (5%-95%),1.0,0.3146682786911629,1.735463174213774e-06,1.5590902181366197e-103,1238,7.285009156938418e-08
L2,10,Pctl (1%-99%),1.0,0.3138520019155065,1.5178630733765194e-06,3.177770935874795e-222,2691,4.327964034974142e-08
L50pct,5,Pctl (5%-95%),1.0,0.3137629647003909,1.049020236541589e-07,0.0,4887,2.2196669649643453e-09
L2,90,IQR (1.5x),1.0,0.3137345793308496,1.56145160711855e-06,3.391801750890147e-24,276,1.3951410310365692e-07
L10,60,Pctl (5%-95%),1.0,0.31360940204202503,2.42889145034981e-07,1.5047348996574931e-35,414,1.7703153048092227e-08
ALL,1,Winsorized,0.7,0.31344053907012015,7.595164346083395e-07,0.0,22608,7.476301539809151e-09
L5,15,IQR (1.5x),0.7,0.31322959461554506,1.5358717493968394e-05,1.3667536333430628e-122,1478,5.919515542637624e-07
L10,1,Z-Score (3),0.5,0.312451977110992,3.3019132087874455e-05,0.0,22033,3.2999581224444134e-07
L20,1,Z-Score (3),0.5,0.31227465466290555,1.4677812999787465e-05,0.0,22062,1.466552933500854e-07
L3,5,Z-Score (3),1.0,0.3121343385746696,9.686376883569181e-07,0.0,5364,1.9637174457645613e-08
L10,30,IQR (1.5x),1.0,0.3115149123409017,3.6567979875996864e-07,7.004378913215204e-63,753,1.9837587215150292e-08
ALL,30,Abs (200k),0.7,0.3113210750177912,1.2012552174296076e-06,1.113974449171947e-65,788,6.372768606558003e-08
L10,15,IQR (1.5x),0.7,0.31113160893375275,6.701284969822614e-06,5.801303862116846e-124,1507,2.570312320138152e-07
L3,45,MAD (3),1.0,0.3109366250335228,1.108267038750113e-06,4.264052988707463e-46,548,7.060602122525456e-08
L3,15,IQR (1.5x),0.7,0.31065670596659206,2.857363923134907e-05,1.4155644300431492e-123,1505,1.0979017513569213e-06
L3,60,Pctl (1%-99%),1.0,0.3103422633114066,7.862618073442389e-07,4.807823180189888e-38,450,5.5376374378728156e-08
L10,1,Pctl (1%-99%),0.7,0.31025759516729495,4.331330687484481e-06,0.0,22154,4.339074666857966e-08
L2,5,Winsorized,1.0,0.31006938701821946,1.5851926004446151e-06,0.0,5431,3.209189613820713e-08
ALL,10,IQR (1.5x),0.5,0.3099628240258108,9.125485534009685e-06,8.622528894004633e-193,2367,2.799766730225808e-07
L10,10,IQR (1.5x),0.3,0.3097796419644634,0.0003417710872815165,1.1466051910343096e-167,2057,1.1253739359409165e-05
L50pct,10,MAD (3),0.7,0.30967388319432343,2.599058391022073e-06,2.1419555663483412e-178,2191,8.29407613929059e-08
L3,10,Abs (200k),1.0,0.3092443987179991,1.1817392227454403e-06,6.644057910885134e-209,2574,3.482550756434024e-08
L2,15,IQR (1.5x),0.7,0.3092416833633712,4.4142024825783355e-05,2.1198944020388072e-125,1536,1.684432521349393e-06
L3,90,Raw,1.0,0.3087839497563541,5.202311781684062e-07,1.9535240556385476e-26,309,4.4422882624652774e-08
L20,1,Pctl (1%-99%),0.7,0.3086830882918484,1.8857701570668335e-06,0.0,22154,1.8961140640054486e-08
L3,15,Raw,1.0,0.3086644647505885,6.061349724875556e-07,3.980034508992446e-149,1835,2.118796433975647e-08
L3,30,MAD (3),1.0,0.3082513232052872,1.294741099152511e-06,1.464584805041661e-65,796,6.883263205831212e-08
L5,30,MAD (3),1.0,0.3077943294700554,7.537889194781485e-07,1.744918883612745e-64,784,4.04234747050418e-08
L3,1,Z-Score (3),0.5,0.3074041699805541,0.00014510986750155058,0.0,21998,1.4686224036477156e-06
L2,10,Abs (200k),1.0,0.30685264267657414,1.5731753088299773e-06,1.2772845107382519e-214,2670,4.577539081293757e-08
L10,45,MAD (3),1.0,0.3068288653971536,2.94571833102447e-07,1.1406882211983197e-44,539,1.910628281996392e-08
L50pct,1,Pctl (1%-99%),0.7,0.3068272339076425,1.5256882142494811e-06,0.0,22154,1.5407533239016834e-08
ALL,5,Pctl (5%-95%),0.3,0.30672298346865995,6.104862457285206e-05,0.0,4887,1.3131787342842153e-06
L50pct,1,Z-Score (3),0.5,0.3065168061334227,1.1889734774628265e-05,0.0,22067,1.2039571369333046e-07
L5,1,Z-Score (3),0.5,0.3063037070204452,7.647276136973563e-05,0.0,21995,7.760203243665622e-07
L2,45,Raw,1.0,0.3060817514898371,7.724744042381693e-07,1.332060834019945e-50,615,4.697743455645715e-08
L10,45,Pctl (5%-95%),1.0,0.3054202446780598,2.639888853570653e-07,1.518429160555546e-45,553,1.6959849457195952e-08
L3,60,Abs (200k),1.0,0.305099300972198,1.299472179133152e-06,1.4771507378880156e-26,315,1.1084997134090586e-07
L10,15,MAD (3),1.0,0.3047786891263666,3.438034556638272e-07,7.0331461876128165e-121,1506,1.3389228682031941e-08
L10,10,MAD (3),0.3,0.3043784545853304,0.0003268724214056668,1.7858640966100793e-163,2048,1.092458691263123e-05
L2,30,Abs (200k),1.0,0.3040820610321201,1.7386177486459604e-06,3.1074110854914826e-68,843,9.069633267210615e-08
ALL,1,Abs (200k),0.7,0.3032549918582373,6.841498814543827e-07,0.0,22539,6.907742776689806e-09
ALL,10,Pctl (5%-95%),0.7,0.30319721783716475,1.100241479004348e-06,6.074519264536823e-196,2471,3.356756209024319e-08
L2,60,Z-Score (3),1.0,0.30247605087853185,1.2087573577329537e-06,5.152995091967911e-37,451,8.662635179068542e-08
L2,90,MAD (3),1.0,0.3021698948775868,1.4714804682468454e-06,1.9769349746185744e-23,279,1.3435810543577752e-07
L3,30,IQR (1.5x),1.0,0.302049274367281,1.2747956481873893e-06,1.8094949317575987e-63,789,6.907592181180185e-08
L5,45,IQR (1.5x),1.0,0.3017184789036688,6.779662812231481e-07,2.5513200666709232e-42,520,4.5316622577070676e-08
L5,30,Raw,1.0,0.3016478540355496,3.3700363950382015e-07,1.2874989631271127e-73,920,1.692389672635132e-08
L2,60,IQR (1.5x),1.0,0.3008372072512475,1.6094962707416833e-06,1.2236504974778153e-32,398,1.2330076236421796e-07
L50pct,1,Z-Score (3),0.7,0.30042158388620044,1.5554018094311553e-06,0.0,22045,1.598673899967066e-08
L10,1,Z-Score (3),0.7,0.3001408694655877,4.385194777833126e-06,0.0,22056,4.509080112246957e-08
L2,15,Abs (200k),1.0,0.299945528085317,1.5855720485663135e-06,2.5772462135322833e-138,1760,5.77725140989116e-08
L5,10,Raw,1.0,0.29993699835399973,3.519207936155416e-07,7.842440291443646e-215,2747,1.0261888614426963e-08
L2,45,Abs (200k),1.0,0.29941255253030435,1.6906627691427144e-06,1.0056494068089791e-42,530,1.1254759049313363e-07
L10,15,IQR (1.5x),1.0,0.29925889572748604,3.5522822750081126e-07,4.887487193847904e-114,1451,1.428001087460686e-08
L10,45,IQR (1.5x),1.0,0.2984490086744887,3.1128689884812017e-07,2.4708912247595955e-42,527,2.082935117913848e-08
L3,5,Pctl (1%-99%),1.0,0.29842402451563455,1.0015582911704949e-06,0.0,5321,2.1056282482125294e-08
L3,10,MAD (3),0.3,0.2981898703229496,0.001194009240952638,9.148229693403532e-159,2038,4.0595900023009564e-05
L3,20,Abs (200k),1.0,0.29655334015632145,1.082559399861364e-06,1.8835731930088876e-94,1211,4.79515622395297e-08
L5,1,Winsorized,1.0,0.2962985948014072,4.3374313132302395e-07,0.0,22608,4.445802462080701e-09
ALL,30,Pctl (5%-95%),1.0,0.2961301671188001,4.09730040613622e-08,5.256308154514238e-65,828,2.1979238079643395e-09
L2,10,MAD (3),0.7,0.296049375491085,4.563075193177739e-05,2.908844272396117e-177,2298,1.468455222585148e-06
L5,1,Pctl (1%-99%),0.7,0.29590641238726173,1.0188951145187357e-05,0.0,22154,1.055992940200624e-07
L20,1,Z-Score (3),0.7,0.2956162027987343,1.8840575653870055e-06,0.0,22045,1.9588418742189145e-08
L20,10,MAD (3),0.5,0.2953977552570949,2.294617818554736e-05,9.419177702844237e-167,2166,7.618161046716102e-07
ALL,45,Pctl (5%-95%),1.0,0.2952959473300076,4.3726678021395114e-08,8.318574375952404e-44,553,2.8776987383045406e-09
L3,15,Abs (200k),1.0,0.29504621539225506,1.1950548942665698e-06,3.3852442041643256e-128,1662,4.533870485557071e-08
ALL,1,Pctl (1%-99%),0.3,0.2947560693709258,4.310237581054239e-05,0.0,22154,4.4795360728901563e-07
L2,1,Pctl (1%-99%),0.5,0.2946595116602005,0.00023585607909218617,0.0,22154,2.451770288670025e-06
L3,20,MAD (3),1.0,0.2936144199922495,1.124407242079921e-06,4.548615054019508e-92,1194,5.051469423608258e-08
L2,30,Pctl (5%-95%),1.0,0.29331661305079304,1.8000346406182722e-06,2.7432905147761102e-64,828,9.721537358028682e-08
L3,15,Pctl (5%-95%),1.0,0.29285120815539095,1.216652517983181e-06,3.0266706699257494e-126,1651,4.65573361250655e-08
ALL,60,MAD (3),1.0,0.2927498773503431,4.003864599794918e-08,5.236728645422265e-33,416,3.058562550226063e-09
L2,5,Pctl (5%-95%),0.7,0.2926380692000732,4.44013388932151e-05,0.0,4887,9.876867150493935e-07
ALL,20,MAD (3),1.0,0.29123266965172195,3.75582771075445e-08,4.3129484512524965e-95,1246,1.661220461027845e-09
L3,10,IQR (1.5x),0.3,0.2911369836375641,0.0012218765983468339,3.037376584031347e-152,2010,4.2547883662369824e-05
L2,1,Winsorized,0.7,0.2907955078249073,3.17267073798486e-05,0.0,22608,3.2953764493894894e-07
ALL,5,Pctl (5%-95%),0.5,0.2907139308671329,8.500369499799428e-06,0.0,4887,1.8996925240315913e-07
ALL,10,MAD (3),0.7,0.2905092069726803,1.0767223641090062e-06,4.2779881732865814e-184,2442,3.406451830568369e-08
L50pct,1,Pctl (1%-99%),1.0,0.28991175271613584,6.151378021652194e-08,0.0,22154,6.468285739344501e-10
L2,30,MAD (3),1.0,0.28981729633007053,1.8617969047811568e-06,1.3084227222948989e-61,804,1.0291247311576366e-07
L5,1,Z-Score (3),0.7,0.28954502287212397,1.0305949944823773e-05,0.0,22067,1.0867916460488395e-07
L2,45,MAD (3),1.0,0.28932836926940114,1.6391234131557541e-06,2.852827548446898e-42,546,1.1014154999462856e-07
ALL,60,IQR (1.5x),1.0,0.2892100617225203,4.000803776332863e-08,4.1532771701828084e-32,410,3.1051394335982113e-09
L3,10,Raw,1.0,0.28893653193279323,6.080328594980585e-07,1.5706274670856847e-205,2747,1.8205760754593546e-08
ALL,45,Abs (200k),0.7,0.28890093004675654,1.3742830761025367e-06,4.1826407030731924e-38,491,9.750173730094758e-08
L3,45,Abs (200k),1.0,0.28820723124849446,1.3682778088838717e-06,5.381767001902751e-36,464,1.0004091261725082e-07
L3,10,MAD (3),0.5,0.2875990851253571,0.00019380980809914503,1.1734032064113051e-159,2140,6.5969073586924055e-06
ALL,1,Z-Score (3),0.3,0.2873679296605609,4.317464357144032e-05,0.0,22077,4.5760623866985763e-07
ALL,5,Z-Score (3),1.0,0.28707720147071397,3.095237315044437e-08,0.0,5320,6.688699508293621e-10
L3,1,Pctl (1%-99%),0.7,0.2870608944109831,1.9724933543178805e-05,0.0,22154,2.0885663613716092e-07
ALL,30,MAD (3),1.0,0.286934488108558,4.07453594220509e-08,1.3467449233549379e-62,827,2.236271449001859e-09
L10,5,Pctl (5%-95%),1.0,0.28690597295956793,3.066001155756549e-07,0.0,4887,6.915819259256783e-09
